Filenames,SpkID
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_106.jpg","0089"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_107.jpg","0089"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_108.jpg","0089"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_109.jpg","0089"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_110.jpg","0089"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_111.jpg","0090"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_112.jpg","0090"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_113.jpg","0090"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_114.jpg","0090"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_115.jpg","0090"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_116.jpg","0090"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_117.jpg","0090"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_118.jpg","0090"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_119.jpg","0090"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_120.jpg","0090"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_121.jpg","0091"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_122.jpg","0091"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_123.jpg","0091"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_124.jpg","0091"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_125.jpg","0091"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_126.jpg","0091"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_127.jpg","0091"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_128.jpg","0091"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_129.jpg","0091"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_130.jpg","0091"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_131.jpg","0092"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_132.jpg","0092"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_133.jpg","0092"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_134.jpg","0092"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_135.jpg","0092"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_136.jpg","0092"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_137.jpg","0092"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_138.jpg","0092"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_139.jpg","0092"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_140.jpg","0092"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_141.jpg","0093"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_142.jpg","0093"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_143.jpg","0093"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_144.jpg","0093"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_145.jpg","0093"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_146.jpg","0093"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_147.jpg","0093"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_148.jpg","0093"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_149.jpg","0093"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_150.jpg","0093"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_151.jpg","0094"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_152.jpg","0094"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_153.jpg","0094"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_154.jpg","0094"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_155.jpg","0094"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_156.jpg","0094"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_157.jpg","0094"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_158.jpg","0094"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_159.jpg","0094"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_160.jpg","0094"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_161.jpg","0095"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_162.jpg","0095"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_163.jpg","0095"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_164.jpg","0095"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_165.jpg","0095"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_166.jpg","0095"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_167.jpg","0095"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_168.jpg","0095"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_169.jpg","0095"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_170.jpg","0095"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_171.jpg","0096"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_172.jpg","0096"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_173.jpg","0096"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_174.jpg","0096"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_175.jpg","0096"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_176.jpg","0096"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_177.jpg","0096"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_178.jpg","0096"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_179.jpg","0096"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_180.jpg","0096"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_181.jpg","0097"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_182.jpg","0097"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_183.jpg","0097"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_184.jpg","0097"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_185.jpg","0097"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_186.jpg","0097"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_187.jpg","0097"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_188.jpg","0097"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_189.jpg","0097"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_190.jpg","0097"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_191.jpg","0098"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_192.jpg","0098"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_193.jpg","0098"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_194.jpg","0098"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_195.jpg","0098"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_196.jpg","0098"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_197.jpg","0098"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_198.jpg","0098"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_199.jpg","0098"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_200.jpg","0098"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_201.jpg","0079"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_202.jpg","0079"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_203.jpg","0079"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_204.jpg","0079"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_205.jpg","0079"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_206.jpg","0079"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_207.jpg","0079"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_208.jpg","0079"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_209.jpg","0079"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_210.jpg","0079"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_211.jpg","0080"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_212.jpg","0080"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_213.jpg","0080"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_214.jpg","0080"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_215.jpg","0080"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_216.jpg","0080"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_217.jpg","0080"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_218.jpg","0080"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_219.jpg","0080"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_220.jpg","0080"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_221.jpg","0081"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_222.jpg","0081"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_223.jpg","0081"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_224.jpg","0081"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_225.jpg","0081"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_226.jpg","0081"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_227.jpg","0081"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_228.jpg","0081"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_229.jpg","0081"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_230.jpg","0081"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_231.jpg","0082"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_232.jpg","0082"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_233.jpg","0082"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_234.jpg","0082"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_235.jpg","0082"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_236.jpg","0082"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_237.jpg","0082"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_238.jpg","0082"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_239.jpg","0082"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_240.jpg","0082"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_241.jpg","0083"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_242.jpg","0083"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_243.jpg","0083"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_244.jpg","0083"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_245.jpg","0083"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_246.jpg","0083"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_247.jpg","0083"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_248.jpg","0083"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_249.jpg","0083"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_250.jpg","0083"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_251.jpg","0084"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_252.jpg","0084"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_253.jpg","0084"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_254.jpg","0084"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_255.jpg","0084"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_256.jpg","0084"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_257.jpg","0084"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_258.jpg","0084"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_259.jpg","0084"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_260.jpg","0084"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_261.jpg","0085"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_262.jpg","0085"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_263.jpg","0085"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_264.jpg","0085"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_265.jpg","0085"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_266.jpg","0085"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_267.jpg","0085"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_268.jpg","0085"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_269.jpg","0085"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_270.jpg","0085"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_271.jpg","0086"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_272.jpg","0086"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_273.jpg","0086"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_274.jpg","0086"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_275.jpg","0086"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_276.jpg","0086"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_277.jpg","0086"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_278.jpg","0086"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_279.jpg","0086"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_280.jpg","0086"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_281.jpg","0087"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_282.jpg","0087"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_283.jpg","0087"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_284.jpg","0087"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_285.jpg","0087"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_286.jpg","0087"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_287.jpg","0087"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_288.jpg","0087"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_289.jpg","0087"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_290.jpg","0087"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_291.jpg","0088"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_292.jpg","0088"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_293.jpg","0088"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_294.jpg","0088"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_295.jpg","0088"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_296.jpg","0088"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_297.jpg","0088"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_298.jpg","0088"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_299.jpg","0088"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_300.jpg","0088"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_301.jpg","0089"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_302.jpg","0089"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_303.jpg","0089"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_304.jpg","0089"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_305.jpg","0089"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_306.jpg","0089"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_307.jpg","0089"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_308.jpg","0089"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_309.jpg","0089"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_310.jpg","0089"
